StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1262,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,1,0,25,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1961,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2,0,0,1,0,23,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3181,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2171,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,1,0,29,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2394,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,4,0,0,1,0,25,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5954,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,41,1,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1977,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,40,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1213,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,3,0,1,0,0,47,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1295,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,1,0,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12612,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,0,1,47,0,0,1,0,0,1,1,0,0,1,0,2,0,1,1,0,2,2
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1108,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,3,1,0,0,0,28,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,2
0,1,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6260,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,3,1,0,0,0,28,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7855,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,1,0,0,0,25,0,1,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
1,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2132,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,3,1,0,0,0,27,0,0,1,1,0,0,2,0,0,1,0,1,1,0,0,1,1,1
1,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1835,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,1,0,0,0,25,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,2,2
1,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6887,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,0,1,0,0,29,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,0,0,1,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1984,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,47,1,0,0,0,0,1,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10144,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,4,1,0,0,0,21,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,766,0,0,1,0,0,0,0,1,0,0,4,1,1,0,0,3,1,0,0,0,66,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2462,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,0,22,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,682,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,3,0,0,1,0,51,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6967,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,4,0,0,1,0,36,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1288,0,1,0,0,0,0,0,0,0,1,3,1,0,0,1,4,1,0,0,0,48,0,0,1,0,1,0,2,0,0,1,0,2,1,0,0,1,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2872,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,1,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3414,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,1,0,0,26,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7485,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,1,1,0,0,0,53,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2,1
0,1,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5129,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,1,74,1,0,0,0,0,1,1,0,0,0,1,2,0,1,1,0,2,1
0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4591,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,3,0,1,0,0,54,0,0,1,0,1,0,3,0,0,0,1,1,0,1,1,0,2,1
0,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3844,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,4,0,0,0,1,34,0,0,1,0,0,1,1,0,1,0,0,2,1,0,1,0,2,1
0,0,0,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2108,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,1,0,0,0,29,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3031,0,1,0,0,0,0,0,1,0,0,4,1,0,0,1,4,0,1,0,0,21,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5117,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,4,0,0,1,0,26,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1495,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,0,0,0,38,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6568,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,0,21,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3104,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,1,0,0,31,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,2
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3021,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,0,0,0,24,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,2
0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4657,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,1,0,30,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10961,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,1,27,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1478,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,0,1,0,22,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3149,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,0,0,1,22,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,2
0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1544,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,1,0,0,0,42,0,0,1,0,1,0,3,0,1,0,0,2,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1258,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,1,0,0,0,25,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,433,1,0,0,0,0,1,0,0,0,0,3,0,0,1,0,4,1,0,0,0,22,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2149,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,0,1,29,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1657,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,0,0,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1603,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,4,0,0,1,0,55,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1402,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,4,0,0,1,0,37,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2697,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,0,0,0,32,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1574,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,50,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7582,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,0,1,31,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9398,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,1,0,28,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1287,0,0,0,0,1,0,0,0,0,1,4,1,0,1,0,2,0,1,0,0,45,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
0,0,0,1,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2515,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,4,1,0,0,0,43,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10127,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,0,1,44,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,2,1
0,1,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5381,0,0,0,0,1,1,0,0,0,0,3,1,1,0,0,4,0,0,0,1,40,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5511,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,1,0,25,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,708,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,3,0,1,0,0,38,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
0,1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4351,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,4,0,1,0,0,48,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,701,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,32,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1938,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,3,0,1,0,0,32,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2910,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,1,34,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2659,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4473,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6615,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,0,1,75,0,0,1,0,0,1,2,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1864,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,2,1,0,0,0,30,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
0,1,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1521,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2
0,1,0,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5743,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,0,0,1,24,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,0,1,2
0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4439,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,33,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,882,1,0,0,0,0,0,1,0,0,0,4,1,0,0,1,4,1,0,0,0,23,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1542,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,4,0,0,1,0,36,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3001,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,4,1,0,0,0,40,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6070,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,4,0,0,1,0,33,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13756,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,4,0,0,0,1,63,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14318,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,0,1,57,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,2,2
1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1957,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,1,0,31,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2578,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,4,0,0,0,1,55,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,2
1,0,0,0,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2348,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,1,0,0,46,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1473,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,4,1,0,0,0,39,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8648,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,1,0,27,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
0,1,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2039,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,22,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1
1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8471,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,23,0,0,1,1,0,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3186,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,3,0,0,1,0,20,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3394,1,0,0,0,0,1,0,0,0,0,4,1,0,1,0,4,0,0,1,0,65,0,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,1,1
0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1512,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,3,0,1,0,0,61,0,1,0,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11054,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,30,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,754,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,38,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2764,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4679,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,3,0,0,1,0,35,0,0,1,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1037,0,1,0,0,0,0,0,0,1,0,3,1,1,0,0,4,1,0,0,0,39,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3622,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,4,0,1,0,0,57,0,0,1,1,0,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,960,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,2,0,1,0,0,30,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1934,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,0,0,1,26,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2122,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,0,39,0,0,1,1,0,0,2,0,1,0,0,2,1,0,0,1,1,1
0,1,0,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9034,0,1,0,0,0,0,1,0,0,0,4,1,0,1,0,1,0,0,0,1,29,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,2,1
0,1,0,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1216,0,1,0,0,0,0,1,0,0,0,4,1,1,0,0,4,0,0,0,1,38,1,0,0,0,1,0,2,0,0,1,0,2,1,0,1,0,2,1
0,0,0,1,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8588,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,45,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7119,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,4,0,0,0,1,53,0,0,1,0,0,1,2,0,0,1,0,2,1,0,1,0,2,2
