StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
0,0,0,1,48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3578,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,1,1,0,0,0,47,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4281,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,1,0,23,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1768,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,0,24,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8487,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2708,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,3,0,1,0,0,27,1,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2728,0,0,0,0,1,0,0,0,1,0,4,1,0,0,1,2,1,0,0,0,35,1,0,0,0,1,0,3,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3416,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,1,0,27,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,2
0,1,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3566,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,0,1,0,30,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7308,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,0,1,70,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,2
0,1,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1935,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,31,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,763,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,1,0,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1963,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,0,1,0,31,0,0,1,1,0,0,2,0,0,0,1,2,0,1,1,0,1,1
1,0,0,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,571,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,65,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,884,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,36,1,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,2,2
0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1501,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,0,0,1,0,34,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1382,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,28,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1168,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,1,0,0,0,27,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2
0,0,0,1,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3835,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,4,1,0,0,0,45,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
0,0,1,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1908,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,66,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1364,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,4,0,0,1,0,64,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,625,1,0,0,0,0,0,1,0,0,0,4,1,0,0,1,1,1,0,0,0,26,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,866,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,2,1,0,0,0,25,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1823,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,2,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0,1,2,1,0,1,0,2,2
0,1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14555,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2,0,1,0,0,23,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2,1
0,0,0,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1595,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,2,0,1,0,0,51,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,717,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,52,0,0,1,0,1,0,3,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1204,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,0,1,35,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4151,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,3,0,1,0,0,35,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2684,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,35,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2748,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,1,57,1,0,0,0,0,1,3,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1533,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,3,0,0,1,0,38,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3878,0,1,0,0,0,0,1,0,0,0,4,1,1,0,0,2,0,0,1,0,37,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10722,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,35,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,2
0,0,0,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7629,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,46,1,0,0,0,1,0,2,0,0,0,1,2,1,0,1,0,1,1
0,1,0,0,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9960,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,0,1,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,2,1,0,0,0,37,1,0,0,0,1,0,2,0,1,0,0,2,1,0,1,0,2,1
0,0,0,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1543,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3749,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3643,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1,0,0,27,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1028,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,1,0,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4169,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,1,0,0,28,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2
0,0,1,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3949,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,37,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1136,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,3,0,0,0,1,32,0,0,1,0,0,1,2,0,0,1,0,2,1,0,1,0,2,1
0,1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1246,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,23,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,2
0,0,0,1,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4463,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,2,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2473,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,1,0,25,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,2,2
0,0,0,1,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3850,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,1,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3446,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,42,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1
0,0,0,1,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2320,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,3,1,0,0,0,34,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12976,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,4,0,0,0,1,38,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,2,2
0,0,1,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1330,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,1,0,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1449,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,2,0,0,1,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,983,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,19,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2899,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,43,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
1,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1053,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,2
1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1872,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,4,0,0,0,1,36,0,0,1,0,0,1,3,0,0,0,1,1,0,1,1,0,1,1
0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,609,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,1,0,0,0,26,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,2,1
0,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2629,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,3,0,0,1,0,29,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1244,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,4,0,1,0,0,41,0,0,1,1,0,0,2,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1842,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,0,1,0,34,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2670,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,35,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,343,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,1,0,0,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2
0,1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3017,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,1,0,0,0,34,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2924,1,0,0,0,0,0,0,1,0,0,3,1,0,0,1,4,0,0,0,1,63,1,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,448,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,23,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1238,0,0,0,0,1,1,0,0,0,0,4,1,1,0,0,4,0,1,0,0,36,0,0,1,0,1,0,1,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1418,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,0,35,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1
0,0,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3518,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,3,0,1,0,0,26,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8318,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,1,42,0,0,1,0,0,1,2,0,0,0,1,1,0,1,1,0,2,2
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2996,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,4,0,0,1,0,20,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,1,0,0,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6850,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,1,0,0,34,0,0,1,0,1,0,1,0,0,0,1,2,0,1,1,0,2,1
0,1,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,585,1,0,0,0,0,0,0,1,0,0,4,1,0,1,0,4,1,0,0,0,20,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,609,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,3,0,1,0,0,37,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,1,1,1
1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1361,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,4,1,0,0,0,40,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,1,1,1
0,0,0,1,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7127,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,1,0,0,23,0,0,1,1,0,0,2,0,0,1,0,1,0,1,1,0,2,1
1,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1203,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,2,0,1,0,0,43,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7966,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,3,0,0,1,0,30,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1311,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,3,0,1,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,1,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3049,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,45,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1255,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,61,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5003,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,4,0,1,0,0,29,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
0,1,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1928,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,1,0,0,0,31,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,2,1
1,0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1546,1,0,0,0,0,0,0,0,1,0,4,1,0,0,1,4,0,0,1,0,24,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,2,2
0,0,1,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,683,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,29,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1372,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,3,0,0,1,0,36,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6758,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
1,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,806,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,0,1,0,0,22,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2
0,0,0,1,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2788,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,1,0,24,1,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
